ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_metadesc
,simple,F01771 - (CL2821),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2821,1,,visible,"Easy peel & stick vinyl floor tiles, 30x30cm, instant installation.","Impulse Peel & Stick Vinyl Flooring Tiles offer a quick, mess-free flooring solution with 30x30cm self-adhesive tiles that require no grout or special tools. These durable vinyl tiles are water-resistant, easy to clean, and perfect for kitchens, bathrooms, and living spaces. Installation is DIY-friendly—simply peel and stick for professional-looking results without the hassle of traditional tiling.",,,taxable,,1,10,3,0,0,1.8,32.0,32.0,3.0,1,,,362.25,"All Products, Hardware, Hardware > Building Materials","vinyl flooring, peel and stick tiles, self-adhesive flooring, floor tiles 30x30, vinyl floor covering, easy installation flooring, waterproof tiles, diy flooring, home renovation, kitchen flooring, bathroom tiles, impulse",,,,,,,,,,,,Impulse,,,,,"Impulse Peel & Stick Vinyl Flooring Tiles 30x30cm - easy DIY installation, water-resistant, perfect for kitchens & bathrooms. R293.93"
,simple,F02373,PS Cornice 2M x 10CM T2408 White,1,,visible,2M white polystyrene cornice strip for elegant ceiling finishing.,"The Impulse PS Cornice T2408 is a 2-metre white decorative cornice strip designed for clean ceiling and wall finishing in residential and commercial spaces. Made from durable polystyrene, it's lightweight, easy to install, and provides a professional aesthetic touch. Perfect for interior renovations, home improvements, and architectural detailing projects.",,,taxable,,1,112,3,0,0,0.35,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, white cornice, polystyrene cornice, decorative moulding, interior finishing, wall trim, home renovation, ceiling trim 2m, impulse brand, diy home improvement, architectural trim",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM White (T2408) – Lightweight polystyrene ceiling trim for professional interior finishing. R100.46
,simple,F02374,PS Cornice 2M x 10CM T2308 White,1,,visible,2M white plastic cornice moulding for ceilings and walls.,"The Impulse PS Cornice T2308 is a 2-metre decorative moulding strip in crisp white, measuring 10cm in depth. Ideal for creating elegant ceiling transitions, hiding imperfections, or adding architectural detail to any room. This lightweight plastic cornice is easy to install and maintain, making it perfect for both renovation and new build projects.",,,taxable,,1,10,3,0,0,0.72,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, ceiling moulding, white cornice, decorative trim, wall moulding, plastic cornice, 2m cornice, interior trim, home renovation, ceiling finishing, impulse brand, diy installation",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM White by Impulse - decorative ceiling moulding. Easy install trim for elegant finishes. R100.46
,simple,F02379,PS Cornice 2M x 10CM T2450 Off White,1,,visible,"Off-white polystyrene cornice moulding, 2m length for elegant interior trim.","The PS Cornice 2M x 10CM T2450 in Off White is a versatile decorative moulding ideal for interior trim work, ceiling edges, and wall finishing in residential and commercial spaces. Made from durable polystyrene, this lightweight cornice is easy to install and paint, offering a clean, classic aesthetic. Perfect for enhancing room transitions and adding architectural detail to any South African home.",,,taxable,,1,10,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, moulding, trim, polystyrene, ceiling trim, interior finishing, off-white, home improvement, decorative moulding, diy, wall trim, architectural trim",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM T2450 Off White by Impulse. Lightweight polystyrene moulding for elegant interior trim. R100.46 | Fast SA delivery.
,simple,F02380,PS Cornice 2M x 10CM T2350 Off White,1,,visible,2M off-white polystyrene cornice strip for ceiling trim,"The Impulse PS Cornice T2350 is a 2-metre off-white decorative cornice strip designed for ceiling trim and architectural finishing. Manufactured from durable polystyrene, it's lightweight yet rigid, making installation straightforward for DIY enthusiasts and professionals alike. Perfect for adding a clean, modern edge to any room's décor.",,,taxable,,1,33,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, polystyrene cornice, decorative moulding, off-white, impulse brand, home renovation, interior finishing, diy cornice, ceiling edge, architectural trim, home improvement",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM off-white by Impulse. Lightweight polystyrene ceiling trim for professional finishes. R100.46
,simple,F02385,PS Cornice 2M x 10CM T2411 Cream,1,,visible,"Cream polystyrene cornice moulding, 2 metres long, elegant finish.","The PS Cornice 2M x 10CM T2411 in cream is a versatile decorative moulding perfect for finishing interior walls and ceilings. Made from durable polystyrene, this lightweight cornice adds elegant definition to any room while being easy to install and paint. Ideal for both residential and commercial spaces seeking a cost-effective architectural detail.",,,taxable,,1,192,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, polystyrene, interior finishing, wall decoration, cream, decorative trim, diy, home improvement, building materials, impulse",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM Cream by Impulse - Lightweight polystyrene moulding for elegant interior finishing. R100.46
,simple,F02386,PS Cornice 2M x 10CM T2311 Cream,1,,visible,"Cream polystyrene cornice moulding, 2M x 10CM decorative trim.","The PS Cornice 2M x 10CM T2311 in cream is a lightweight decorative moulding perfect for adding elegant finishing touches to ceilings and walls. Made from durable polystyrene, this 2-meter cornice is easy to install and paint, ideal for both residential renovations and new builds across South Africa.",,,taxable,,1,384,3,0,0,0.65,200.0,10.0,10.0,1,,,25.68,"All Products, Hardware","cornice, ceiling moulding, polystyrene trim, decorative moulding, wall trim, cream cornice, impulse brand, diy renovation, home finishing, interior trim, 2m cornice, ceiling finishing",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM cream polystyrene moulding by Impulse. Elegant ceiling trim for renovations. Only R100.46 at South African hardware stores.
,simple,F02375,PS Cornice 2M x 10CM T2108 White,1,,visible,"White polystyrene cornice trim, 2 metres long, professional finish.","The Impulse PS Cornice T2108 is a 2-metre white decorative cornice strip designed for ceiling trim and finishing touches in residential and commercial spaces. Made from durable polystyrene, it's lightweight yet rigid, making installation straightforward with adhesive or mechanical fixings. Perfect for adding architectural detail to any room.",,,taxable,,1,267,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, white cornice, polystyrene moulding, decorative trim, ceiling moulding, impulse cornice, home finishing, diy trim, interior moulding, cornice strip, ceiling decoration",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M White T2108 – lightweight polystyrene ceiling trim for professional room finishing. R100.46
,simple,F02376,PS Cornice 2M x 10CM T1908 White,1,,visible,2M white polystyrene cornice moulding for ceiling and wall trim.,"The PS Cornice 2M x 10CM T1908 in crisp white is a lightweight decorative moulding perfect for finishing interior walls, ceilings, and architectural details. Made from durable polystyrene, this 2-metre length offers easy installation and a clean, professional aesthetic for both residential and commercial spaces. Ideal for adding elegant trim work to any room.",,,taxable,,1,10,3,0,0,0.35,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, wall trim, polystyrene, decorative moulding, ps cornice, white cornice, interior trim, home improvement, impulse, architectural moulding",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM white moulding by Impulse. Lightweight polystyrene trim for ceilings and walls. R100.46
,simple,F02381,PS Cornice 2M x 10CM T2150 Off White,1,,visible,2M off-white decorative cornice strip for walls and ceilings.,"The Impulse PS Cornice T2150 is a 2-metre off-white decorative cornice strip perfect for finishing interior walls and ceilings with a clean, professional look. This 10cm-wide moulding adds architectural detail to any room and is easy to install for both DIY enthusiasts and professionals. Ideal for modernising spaces with minimal effort.",,,taxable,,1,12,3,0,0,0.75,205.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, wall moulding, ceiling trim, decorative cornice, impulse, off-white, ps cornice, interior trim, diy installation, home improvement, wall finishing, homeware",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM off-white by Impulse – decorative wall & ceiling trim for professional interior finishing.
,simple,F02382,PS Cornice 2M x 10CM T1950 Off White,1,,visible,"2M decorative cornice moulding, off-white polystyrene finish.","The Impulse PS Cornice is a 2-metre decorative moulding strip perfect for finishing ceiling and wall edges with a professional look. At 10cm width, it adds architectural detail to any room and is easy to install with standard adhesive or fixings. Ideal for home renovations, office spaces, and creating clean, polished interior aesthetics.",,,taxable,,1,4,3,0,0,0.8,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, wall edge, polystyrene, interior finishing, home renovation, decorative trim, off-white, ceiling decoration, diy home improvement, interior design",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM off-white decorative moulding by Impulse. Professional ceiling trim for R100.46. Easy installation.
,simple,F02387,PS Cornice 2M x 10CM T2111 Cream,1,,visible,2M cream polystyrene cornice moulding for ceiling finishing.,"The PS Cornice 2M x 10CM T2111 in cream is a lightweight decorative moulding perfect for finishing ceilings and walls with a clean, professional edge. Made from durable polystyrene, it's easy to install and ideal for both renovation and new construction projects. Each 2-metre length provides excellent coverage for standard room dimensions.",,,taxable,,1,4,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, ceiling moulding, polystyrene trim, 2m cornice, wall finishing, decorative moulding, home renovation, ps cornice, impulse brand, ceiling edge, interior trim, diy home improvement",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM cream by Impulse. Professional ceiling trim moulding for easy installation. R100.46 at South African homeware store.
,simple,F02388,PS Cornice 2M x 10CM T1911 Cream,1,,visible,2M cream polystyrene cornice moulding for interior trim finishing.,"The PS Cornice 2M x 10CM T1911 in Cream is a decorative moulding strip perfect for finishing edges and enhancing interior aesthetics. Made from durable polystyrene, this lightweight cornice is easy to install and ideal for crown work, ceiling trim, and wall detailing in residential or commercial spaces. At 2 metres long, it provides excellent coverage for standard room heights.",,,taxable,,1,13,3,0,0,0.35,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, polystyrene cornice, interior trim, crown moulding, wall detailing, decorative moulding, impulse cornice, home finishing, diy trim, home improvement",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM cream moulding by Impulse. Lightweight polystyrene trim for ceiling and wall finishing. Shop now.
,simple,F02377,PS Cornice 2M x 10CM T1808 White,1,,visible,2M white polystyrene cornice for elegant ceiling finishing.,"The PS Cornice 2M x 10CM T1808 in classic white is an essential decorative moulding for interior finishing and crown work. This lightweight polystyrene cornice combines easy installation with durability, perfect for adding architectural detail to ceilings and walls throughout your home. At 2 metres long, it covers substantial wall runs with minimal mess and no specialist tools required.",,,taxable,,1,10,3,0,0,0.65,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, polystyrene moulding, ceiling trim, crown moulding, white cornice, interior finishing, home renovation, diy moulding, decorative trim, t1808, impulse, wall moulding",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM T1808 White by Impulse. Lightweight polystyrene ceiling moulding for easy DIY installation. Shop now.
,simple,F02378,PS Cornice 2M x 10CM T1708 White,1,,visible,2M white decorative cornice moulding for ceiling and wall trim.,The Impulse PS Cornice T1708 is a 2-metre white decorative moulding designed for ceiling and wall trim applications. This 10cm profile adds architectural detail to any room while being lightweight and easy to install. Perfect for finishing touches in residential and commercial spaces.,,,taxable,,1,517,3,0,0,0.85,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, wall trim, decorative moulding, white cornice, interior trim, home improvement, diy, building materials, cornicing, plasterwork",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM white moulding by Impulse. Decorative ceiling trim for elegant interior finishing. Shop online.
,simple,F02383,PS Cornice 2M x 10CM T1850 Off White,1,,visible,2M off-white decorative cornice for wall and ceiling finishing.,"The Impulse PS Cornice 2M x 10CM T1850 in Off White is a lightweight decorative moulding ideal for finishing interior walls and ceilings. This 2-metre length cornice adds architectural detail and elegance to any room, perfect for concealing gaps between walls and ceilings. Easy to install and paint-ready, it's an essential trim for professional and DIY home improvement projects.",,,taxable,,1,10,3,0,0,0.68,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, trim, interior finishing, off white, decorative, ceiling trim, wall trim, home improvement, impulse, diy, building materials",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM Off White by Impulse - decorative moulding for professional ceiling and wall finishing
,simple,F02384,PS Cornice 2M x 10CM T1750 Off White,1,,visible,2M off-white decorative cornice strip for elegant ceiling trim.,"The Impulse PS Cornice T1750 is a 2-metre off-white decorative moulding strip designed for ceiling and wall trim applications. With a 10cm profile depth, it offers elegant architectural detailing for interior finishing work. Easy to install and paint, this cornice adds sophisticated character to any room renovation or new build project.",,,taxable,,1,10,3,0,0,0.75,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, moulding, ceiling trim, decorative strip, off-white, impulse, architectural moulding, wall trim, interior finishing, home improvement, diy, renovation",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM T1750 off-white by Impulse. Quality decorative moulding for ceiling and wall trim. R100.46 | Homeware SA
,simple,F02389,PS Cornice 2M x 10CM T1811 Cream,1,,visible,2M cream polystyrene cornice strip for interior trim and finishing.,"The PS Cornice 2M x 10CM T1811 in cream is a versatile decorative moulding strip designed for finishing edges and creating clean architectural lines in residential and commercial spaces. Made from durable polystyrene, it's lightweight yet rigid, making installation straightforward for both DIY enthusiasts and professionals. Perfect for ceiling trims, wall panels, and interior detailing projects.",,,taxable,,1,10,3,0,0,0.35,200.0,10.0,4.0,1,,,25.68,"All Products, Hardware","cornice, moulding, polystyrene trim, ceiling trim, decorative moulding, interior finishing, wall trim, cream cornice, impulse brand, diy trim, architectural moulding, home decor",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM cream trim by Impulse - lightweight polystyrene moulding for interior finishing. R100.46
,simple,F02390,PS Cornice 2M x 10CM T1711 Cream,1,,visible,"Cream polystyrene cornice moulding, 2M length, elegant finishing detail.","The PS Cornice 2M x 10CM T1711 in Cream is a premium decorative moulding designed to add elegant finishing touches to walls and ceilings. Made from durable polystyrene, this lightweight cornice resists warping and moisture, making it ideal for South African homes and commercial spaces. At 2 metres long with a 10cm profile, it's perfect for crown work, feature walls, and architectural detailing.",,,taxable,,1,10,3,0,0,0.8,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, polystyrene, cream, wall trim, ceiling trim, decorative moulding, cornicing, interior finishing, home decor, diy, renovation",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM Cream T1711 by Impulse - elegant polystyrene moulding for walls and ceilings. R100.46
,simple,F02770,PS Cornice 2M x 10CM 1508 White,1,,visible,"White polystyrene cornice moulding strip, 2 metres long.","The Impulse PS Cornice 2M x 10CM in classic white is an elegant decorative moulding strip perfect for finishing interior walls, ceilings, and architectural features. Made from durable polystyrene, it's lightweight yet sturdy, offering easy installation for both professional and DIY applications. Ideal for adding a sophisticated touch to lounge, bedroom, or office spaces.",,,taxable,,1,10,3,0,0,0.75,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, moulding, white cornice, polystyrene trim, ceiling trim, wall decoration, interior moulding, cornice 2m, decorative trim, home finishing, diy, impulse",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM in white – elegant polystyrene moulding for ceiling and wall finishing.
,simple,F02765,PS Cornice 2M x 10CM 1408 White,1,,visible,2M white polystyrene cornice for ceiling and wall finishing.,"The Impulse PS Cornice 2M x 10CM brings clean, modern finishing to any room. This white polystyrene cornice is lightweight, easy to install, and perfect for adding architectural detail to ceilings and walls. At 2 metres long and 10cm deep, it covers substantial wall length while remaining affordable and durable.",,,taxable,,1,10,3,0,0,0.6,200.0,10.0,10.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, polystyrene cornice, wall finishing, white cornice, interior trim, home decor, diy installation, impulse brand, 2 metre cornice, decorative trim, home improvement",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM White – affordable polystyrene ceiling trim for easy DIY installation. R96.28
,simple,F02771,PS Cornice 2M x 10CM 1550 Off White,1,,visible,2M off-white polystyrene cornice trim for ceiling and wall edges.,"The Impulse PS Cornice 2M x 10CM in Off White is a lightweight decorative moulding ideal for ceiling trim, wall edges, and interior finishing touches. This 2-metre length provides excellent coverage for standard room heights, with a clean 10cm profile that adds architectural detail without overwhelming spaces. Easy to install and paint over for custom finishes.",,,taxable,,1,10,3,0,0,0.65,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, moulding, polystyrene, off white, interior trim, wall trim, impulse, decorative moulding, home finishing, diy trim, building materials",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM Off White – lightweight decorative moulding for ceilings and walls. R96.28
,simple,F02766,PS Cornice 2M x 10CM 1450 Off White,1,,visible,2M off-white polystyrene cornice trim for interior walls and ceilings.,"The Impulse PS Cornice is a 2-meter decorative moulding strip with a 10cm profile, finished in classic off-white to complement any interior décor. Lightweight polystyrene construction makes installation simple and affordable for both residential and commercial spaces. Perfect for ceiling trim, wall panelling, or architectural detailing.",,,taxable,,1,10,3,0,0,0.85,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, moulding, polystyrene, ceiling trim, interior decoration, off-white, wall trim, architectural moulding, diy, home improvement, impulse, decorative trim",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM off-white by Impulse. Affordable decorative moulding for ceilings and walls. Shop now at R96.28.
,simple,F02767,PS Cornice 2M x 10CM 1511 Cream,1,,visible,2M cream polystyrene cornice trim for ceilings and walls.,"The PS Cornice 2M x 10CM cream trim adds a elegant finishing touch to any room's cornicing or decorative edging. This 2-metre length lightweight polystyrene cornice is easy to install, cut, and paint, making it ideal for DIY renovators and professional builders alike. Perfect for creating clean architectural lines on ceilings or walls without the weight and cost of traditional plaster.",,,taxable,,1,36,3,0,0,0.35,200.0,10.0,8.0,1,,,25.68,"All Products, Hardware","cornice, ceiling trim, polystyrene cornice, cream cornice, decorative trim, diy, home renovation, wall trim, building materials, architectural moulding, impulse brand, interior finishing",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM in cream by Impulse – lightweight polystyrene trim for easy DIY ceiling and wall installation. R96.28
,simple,F02772,PS Cornice 2M x 10CM 1411 Cream,1,,visible,2M cream polystyrene cornice strip for elegant interior finishing.,"The PS Cornice 2M x 10CM 1411 in cream is a versatile decorative moulding strip ideal for finishing interior walls, ceilings, and doorways. Made from durable polystyrene, it's lightweight, easy to install, and provides a clean, professional edge. Perfect for adding architectural detail to rooms across your home.",,,taxable,,1,302,3,0,0,0.35,200.0,10.0,5.0,1,,,25.68,"All Products, Hardware","cornice, polystyrene moulding, ceiling trim, wall trim, decorative moulding, interior finishing, cream cornice, 2 metre, diy, home improvement, wall décor, building materials",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM cream by Impulse - decorative polystyrene moulding for interior walls and ceilings. R96.28
,simple,F02392,PS Cornice 2M x 10CM T23WS White Silver,1,,visible,2M white silver polystyrene cornice moulding for ceiling finishing.,"The Impulse PS Cornice T23WS is a 2-metre decorative moulding strip in crisp white silver, ideal for finishing ceilings, walls, and architectural features. Made from lightweight polystyrene, it's simple to cut, install, and paint, making it perfect for both professional contractors and DIY enthusiasts. At 10cm width, this cornice adds elegant definition to any room without requiring specialist tools.",,,taxable,,1,10,3,0,0,0.35,200.0,10.0,5.0,1,,,27.92,"All Products, Hardware","cornice, moulding, ceiling trim, polystyrene, white silver, decorative moulding, home renovation, diy, interior finishing, cornice strip, ceiling finishing, architectural trim",,,,,,,,,,,,Impulse,,,,,"Impulse PS Cornice 2M x 10CM white silver polystyrene moulding. Lightweight, easy-install ceiling trim for home finishing. R111.67"
,simple,F02395,PS Cornice 2M x 10CM T18WS White Silver,1,,visible,White silver 2M decorative cornice strip for ceilings and walls.,"The Impulse PS Cornice is a sleek 2-meter white silver decorative moulding strip, 10cm wide, ideal for finishing ceilings, walls, or architectural features in modern homes and commercial spaces. Its lightweight polystyrene construction makes installation quick and damage-free, while the smooth T18WS profile adds contemporary elegance to any room. Perfect for renovation projects or new builds seeking affordable, durable trim solutions.",,,taxable,,1,18,3,0,0,0.35,200.0,10.0,5.0,1,,,27.92,"All Products, Hardware","cornice, moulding, ceiling trim, decorative strip, white silver, polystyrene, wall trim, home improvement, diy, renovation, impulse, architectural finish",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM White Silver by Impulse - affordable decorative ceiling trim for modern interiors. Shop now at R111.67.
,simple,F02398,PS Cornice 2M x 10CM T23WG White Gold,1,,visible,2M white gold decorative cornice strip for elegant ceiling finishing.,"The Impulse PS Cornice T23WG is a 2-meter decorative white gold cornice strip ideal for finishing ceilings, crown molding, and wall-to-ceiling transitions. Made from durable polystyrene, it's lightweight, easy to install, and adds an elegant architectural detail to any room. Perfect for renovations, new builds, or home refresh projects across South Africa.",,,taxable,,1,16,3,0,0,0.65,200.0,10.0,3.0,1,,,27.92,"All Products, Hardware","cornice, ceiling trim, white gold, decorative molding, ps cornice, interior trim, crown molding, home renovation, ceiling border, wall trim, home decor, architectural trim",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM White Gold – elegant ceiling trim for SA homes. Durable polystyrene design at R111.67.
,simple,F02401,PS Cornice 2M x 10CM T18WG White Gold,1,,visible,2M white gold PVC cornice strip for elegant ceiling finishing.,"The Impulse PS Cornice is a 2-metre white gold decorative moulding strip ideal for finishing ceilings, walls, and archways in residential and commercial spaces. At 10cm height, this lightweight PVC cornice offers easy installation and a modern aesthetic that complements contemporary and traditional décor. Perfect for adding architectural detail without the cost of plaster alternatives.",,,taxable,,1,10,3,0,0,0.58,210.0,10.0,5.0,1,,,27.92,"All Products, Hardware","cornice, ceiling moulding, white gold, decorative trim, pvc cornice, wall finishing, interior decoration, home improvement, archway trim, ceiling trim, diy decoration, impulse brand",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM white gold PVC moulding for stylish ceiling and wall finishing. Easy install.
,simple,F02404,PS Cornice 2M x 10CM T23S Silver,1,,visible,2M silver PVC cornice strip for contemporary ceiling trim.,"The Impulse PS Cornice T23S is a sleek 2-metre silver decorative cornice strip designed for modern ceiling and wall trim applications. Measuring 10cm in height, this lightweight PVC cornice adds contemporary elegance to any room while providing practical edge finishing. Easy to install and maintain, it's ideal for both residential renovations and commercial spaces.",,,taxable,,1,10,3,0,0,0.35,210.0,10.0,8.0,1,,,27.92,"All Products, Hardware","cornice, ceiling trim, wall trim, silver cornice, pvc cornice, decorative trim, impulse brand, home renovation, interior trim, building material, home improvement, diy",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM T23S Silver – sleek PVC ceiling trim for modern interiors. R111.67.
,simple,F02407,PS Cornice 2M x 10CM T18S Silver,1,,visible,2M silver polystyrene cornice moulding for ceiling trim.,"The Impulse PS Cornice 2M x 10CM T18S Silver is a sleek, modern cornice moulding designed for ceiling trim and decorative finishing in residential and commercial spaces. Crafted from durable polystyrene, it's lightweight, easy to install, and delivers a professional silver-toned aesthetic. At 2 metres long, it covers substantial wall-to-ceiling transitions with minimal effort.",,,taxable,,1,10,3,0,0,0.75,200.0,10.0,5.0,1,,,27.92,"All Products, Hardware","cornice, ceiling trim, moulding, polystyrene, silver, decorative trim, home finishing, interior trim, wall decor, impulse brand, diy, home improvement",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM Silver - durable polystyrene ceiling trim moulding. Professional finish for R111.67.
,simple,F02410,PS Cornice 2M x 10CM T23LG Light Gold,1,,visible,2M light gold polystyrene cornice for elegant ceiling detailing.,"The Impulse PS Cornice 2M x 10CM T23LG is a sleek light gold decorative cornice designed to add elegant architectural detail to ceilings and walls. Crafted from durable polystyrene, this 2-metre cornice piece is easy to install and paint, making it ideal for renovations, new builds, and interior upgrades. Perfect for creating sophisticated room transitions and enhancing your home's aesthetic appeal.",,,taxable,,1,32,3,0,0,0.75,200.0,10.0,5.0,1,,,27.92,"All Products, Hardware, Hardware > Lighting","cornice, ceiling trim, light gold, decorative moulding, polystyrene cornice, interior finishing, home renovation, wall trim, impulse brand, ceiling decoration, diy installation, architectural detail",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM in Light Gold – elegant polystyrene ceiling trim for modern homes. Easy install.
,simple,F02411,PS Cornice 2M x 10CM T18LG Light Gold,1,,visible,2M light gold decorative cornice moulding for elegant ceiling finishing.,"The Impulse PS Cornice is a 2-metre light gold decorative moulding strip, perfect for adding elegance to ceilings, walls, or feature areas. At 10cm depth, this T18LG profile offers a classic finish suitable for both residential and commercial spaces. Easy to install and paint-ready for customisation.",,,taxable,,1,58,3,0,0,1.2,200.0,10.0,8.0,1,,,27.92,"All Products, Hardware, Hardware > Lighting","cornice, moulding, ceiling trim, light gold, decorative trim, plasterboard, interior finishing, home renovation, wall decoration, impulse brand, architectural moulding, diy",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM light gold T18LG decorative moulding for elegant ceiling trim. Shop now.
,simple,F02396,PS Cornice 2M x 10CM T17WS White Silver,1,,visible,"White silver decorative cornice, 2M length, professional finish","The Impulse PS Cornice 2M x 10CM T17WS is a sleek white silver decorative cornice designed to add elegant finishing touches to walls and ceilings. This 2-metre length makes it ideal for framing doorways, windows, or creating architectural definition in lounges and bedrooms. Easy to install and paint-ready, it's a cost-effective way to elevate interior spaces.",,,taxable,,1,10,3,0,0,0.85,200.0,10.0,8.0,1,,,27.92,"All Products, Hardware","cornice, wall trim, ceiling trim, decorative moulding, interior trim, white cornice, silver cornice, 2m cornice, impulse brand, home decor, diy trim, architectural trim",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM White Silver by Impulse - decorative wall trim for elegant interior finishes. R111.67
,simple,F02408,PS Cornice 2M x 10CM T17S Silver,1,,visible,2M silver PS cornice moulding for ceiling and wall trim.,"The Impulse PS Cornice T17S is a 2-metre silver decorative moulding strip designed for ceiling and wall finishing in residential and commercial spaces. This 10cm-wide cornice adds elegant architectural detail while concealing joints and imperfections. Easy to install and paint-friendly, it's ideal for modern interior updates.",,,taxable,,1,342,3,0,0,0.75,200.0,10.0,8.0,1,,,27.92,"All Products, Hardware","cornice, moulding, ceiling trim, wall trim, decorative moulding, plaster, interior finishing, home improvement, impulse, t17s, silver cornice, diy",,,,,,,,,,,,Impulse,,,,,Impulse PS Cornice 2M x 10CM T17S Silver – elegant ceiling moulding for professional interior finishing. R111.67 at SA hardware store.
,simple,F02402,PS Cornice 2M x 10CM T17WG White Gold,1,,visible,2M white gold polystyrene cornice moulding for elegant ceiling finishes.,"The Impulse PS Cornice T17WG is a 2-metre white gold decorative moulding ideal for adding elegant finishing touches to ceilings and walls. This 10cm profile cornice combines modern aesthetics with durable polystyrene construction, making it lightweight yet sturdy for easy installation. Perfect for upgrading any room's interior with a contemporary white gold accent.",,,taxable,,1,18,3,0,0,0.45,200.0,10.0,8.0,1,,,27.92,"All Products, Hardware","cornice, ceiling moulding, white gold, decorative trim, polystyrene cornice, interior finishing, wall moulding, home decor, impulse cornice, 2m cornice, ceiling trim, homeware",,,,,,,,,,,,Impulse,,,,,PS Cornice 2M x 10CM T17WG White Gold by Impulse - elegant polystyrene moulding for ceiling finishing. R111.67
