ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: title,Meta: description,Meta: keywords,_yoast_wpseo_title,_yoast_wpseo_metadesc,_yoast_wpseo_focuskw,Meta: _yoast_wpseo_metadesc,Brands
,simple,F02687,60CM Medalion PU Cornice 60CM-White LH60,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,136.04,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02688,60CM Medalion PU Cornice 60CM-Silver LH60S,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,164.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02689,60CM Medalion PU Cornice 60CM-Gold LH60G,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,164.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02690,60CM Square Medalion PU Cornice 60CM-White LH70,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,167.44,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02691,60CM Square Medalion PU Cornice 60CM-Silver LH70S,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,197.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02692,60CM Square Medalion PU Cornice 60CM-Gold LH70G,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,197.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02665,M23 - WHITE 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.62,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02667,M23S - SILVER 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02669,M23G - GOLD 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02666,M24 - WHITE 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,101.27,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02668,M24S - SILVER 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02670,M24G - GOLD 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02671,M25 - WHITE 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,102.88,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02673,M25S - SILVER 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02675,M25G - GOLD 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02672,M26 - WHITE 2.4M x 11CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,101.27,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02674,M26S - SILVER 2.4M x 11CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02676,M26G - GOLD 2.4M x 11CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPULSE
,simple,F02677,M27 - WHITE PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,104.65,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02679,M27S - SILVER PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,122.2,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02681,M27G - GOLD PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,122.2,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02678,M28 - WHITE PU Cornice 2.4M x 10CM,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,101.27,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02680,M28S - SILVER PU Cornice 2.4M x 10CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02682,M28G - GOLD PU Cornice 2.4M x 10CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02683,M29 - WHITE PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,83.72,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02684,M29S - SILVER PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,102.88,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02685,M29G - GOLD PU Cornice 2.4M x 13CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,102.88,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02686,M33 - WHITE PU Cornice 2.4M x 8CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,99.82,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02055,"Gallery 6"" Porcelain",1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,20.91,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F04004,Globe LED 7W B22 Pin Type 10's -A60,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,89.95,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02054,Flood Light LED 10W Tyson,1,,visible,,,,,taxable,,1,46,3,0,0,,,,,1,,,65.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02053,Flood Light LED 20W Tyson,1,,visible,,,,,taxable,,1,84,3,0,0,,,,,1,,,97.4,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02052,Flood Light LED 30W Tyson,1,,visible,,,,,taxable,,1,91,3,0,0,,,,,1,,,128.72,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02051,Flood Light LED 50W Tyson,1,,visible,,,,,taxable,,1,93,3,0,0,,,,,1,,,180.32,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02050,Flood Light LED 100W Tyson,1,,visible,,,,,taxable,,1,80,3,0,0,,,,,1,,,320.39,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02049,Flood Light LED 200W Tyson,1,,visible,,,,,taxable,,1,54,3,0,0,,,,,1,,,706.79,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F03649,Booster Cable 2000AMP,1,,visible,,,,,taxable,,1,15,3,0,0,,,,,1,,,309.04,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03629,Earth Spike + Clamp 10MM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,90.08,"All Products, Hardware, Hardware > Hand Tools, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03670,Cable Joint Kit (JK0) 1.5MM - 4MM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.52,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyson
,simple,F03704,Cable Joint Kit (JK1) 4MM - 10MM,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,132.82,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyson
,simple,F03678,Cable Joint Kit (JK2) 10MM - 16MM,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,170.58,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyson
,simple,F03679,Cable Joint Kit (JK3) 16MM - 35MM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,257.52,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyson
,simple,F03656,"Stove Plate Spiral 6"" (DNS145)",1,,visible,,,,,taxable,,1,43,3,0,0,,,,,1,,,70.03,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03657,"Stove Plate Spiral 8"" (DNS190)",1,,visible,,,,,taxable,,1,66,3,0,0,,,,,1,,,122.28,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03634,"Stove Plate Solid 1000W - 6"" (SOLID6)",1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,192.39,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03636,"Stove Plate Solid 1500W - 8"" (SOLID8)",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,218.88,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03635,"Stove Plate Solid Red Dot 1500W - 6"" (6RED)",1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,221.38,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03637,"Stove Plate Solid Red Dot 2000W - 8"" (8RED)",1,,visible,,,,,taxable,,1,16,3,0,0,,,,,1,,,263.96,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02081,ADAPTOR 3 x 2 PIN R24,1,,visible,,,,,taxable,,1,159,3,0,0,,,,,1,,,20.12,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03416 (D10),Light Day - Night Sensor 10A,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,40.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F03414 (D15),Light Day - Night Sensor 15A,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,69.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F03415 (D25),Light Day - Night Sensor 25A,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,83.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F03631,Geyser Element Spiral 2KW,1,,visible,,,,,taxable,,1,47,3,0,0,,,,,1,,,239.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03632,Geyser Element Spiral 3KW,1,,visible,,,,,taxable,,1,46,3,0,0,,,,,1,,,267.18,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03633,Geyser Element Spiral 4KW,1,,visible,,,,,taxable,,1,21,3,0,0,,,,,1,,,283.28,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03638 (TSE11),Geyser Thermostat 20AMP Round - Grey,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,93.95,"All Products, Homeware, Homeware > Kitchen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03639 (VKF11),Geyser Thermostat 20AMP Square,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,115.0,"All Products, Homeware, Homeware > Kitchen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03669 (SPT04-S),Plug 3Pin Surge Protection,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,45.95,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR Plug
,simple,F03651 (H147),Speaker Wire 0.5MM Clear (Copper) 100M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,145.5,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03990 (H149),Speaker Wire 0.5MM White (Copper) 20meter,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,39.5,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03653 (H148),Speaker Wire 0.5MM White (Copper) 100meter,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,145.5,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03655 (H145W),Speaker Wire 1MM White (Copper) 100M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,259.0,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03652 (H146),Speaker Wire 0.5MM Red-Black (Copper) 100M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,145.0,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03654 (H145RB),Speaker Wire 1MM Red-Black (Copper) 100M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,259.0,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03428-CL022,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03427-CL021,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03423-CL011,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03426-CL017,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03421-CL007,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03422-CL009,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03425-CL015,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03424-CL013,Indoor Lighting Rustic,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03683-CL016,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,399.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03682-CL014,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03858-CL010,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03859-CL008,Indoor Lighting Rustic Cluster,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,430.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03435-CL001,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,95.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03430-CL002,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,97.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F3431-CL005,Outdoor Light Fitting,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,135.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03433-CL003,LED Wall Light 4 Ray Oval,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,57.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03434-CL004,LED Wall Light 6 Ray Oval,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,70.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03432-CL006,LED Wall Light Z Shape Front,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,120.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02070,C-Breaker Din Rail White 63A White,1,,visible,,,,,taxable,,1,75,3,0,0,,,,,1,,,32.12,"All Products, Hardware, Hardware > Electrical",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03622,Raytric Ready Board Surface 6 Way,1,,visible,,,,,taxable,,1,43,3,0,0,,,,,1,,,416.99,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raytric
,simple,F03623,Raytric Ready Board Surface 8 Way,1,,visible,,,,,taxable,,1,28,3,0,0,,,,,1,,,497.49,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raytric
,simple,F03624,Raytric Ready Board Surface 12 Way,1,,visible,,,,,taxable,,1,12,3,0,0,,,,,1,,,674.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raytric
,simple,F03703,Raytric Ready Board Flush Din 8 Way,1,,visible,,,,,taxable,,1,96,3,0,0,,,,,1,,,497.49,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raytric
,simple,F03625,Raytric Ready Board Flush Din 12 Way,1,,visible,,,,,taxable,,1,64,3,0,0,,,,,1,,,674.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raytric
,simple,F02159,Diamond Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,17,3,0,0,,,,,1,,,138.38,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02163,Squares Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,48,3,0,0,,,,,1,,,138.38,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02259,Space Light LED Ceiling 18W,1,,visible,,,,,taxable,,1,129,3,0,0,,,,,1,,,141.6,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02289,Circles Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,194.73,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02285,Diamond Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,34,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02288,Spray Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,22,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Garden & Outdoor, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02287,Space Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,42,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02286,Stary Sky Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,45,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02290,Squares Light LED Ceiling 28W,1,,visible,,,,,taxable,,1,25,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02838,Light Fitting Tyson Single 2 FT B Single,1,,visible,,,,,taxable,,1,116,3,0,0,,,,,1,,,53.05,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02841,Light Fitting Tyson Single 4 FT B Single,1,,visible,,,,,taxable,,1,95,3,0,0,,,,,1,,,57.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02843,Light Fitting Tyson Single 5 FT B Single,1,,visible,,,,,taxable,,1,201,3,0,0,,,,,1,,,84.52,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02839,Light Fitting Tyson Double 2 FT B Double,1,,visible,,,,,taxable,,1,104,3,0,0,,,,,1,,,55.54,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02840,Light Fitting Tyson Double 4 FT B Double,1,,visible,,,,,taxable,,1,46,3,0,0,,,,,1,,,69.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02842,Light Fitting Tyson Double 5 FT B Double,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,92.57,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02833,2 FT 9 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,70,3,0,0,,,,,1,,,33.73,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02832,4 FT 18 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,33.73,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02831,5 FT 24 Watt Fluorescent Tube,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,49.83,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02897,Clear Round Ribbed,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,35.34,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02896,Round White,1,,visible,,,,,taxable,,1,68,3,0,0,,,,,1,,,35.34,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02178,Light LED Ceiling Glass Fitting TLC02,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,125.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02179,Light LED Ceiling Glass Fitting TLC03,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,125.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03337A,Armani Grey A,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03337B,Armani Grey B,1,,visible,,,,,taxable,,1,105,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03338A,Galaxy Ink A,1,,visible,,,,,taxable,,1,77,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03338B,Galaxy Ink B,1,,visible,,,,,taxable,,1,56,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
